review_id,beer_id,state,gender,state_id
2001,96,Massachusetts,Male,21
2002,96,Pennsylvania,Other,38
2003,97,Oregon,Male,37
2005,97,North Carolina,Male,33
2006,97,Illinois,Male,13
2007,97,Illinois,Male,13
2008,97,Massachusetts,Male,21
2009,97,Idaho,Male,12
2010,97,Washington,Male,47
2011,97,Oregon,Male,37
2012,97,Texas,Other,43
2013,97,Rhode Island,Male,39
2014,97,Massachusetts,Male,21
2015,97,California,Male,4
2016,97,Mississippi,Other,24
2017,97,Illinois,Male,13
2018,97,District of Columbia,Male,8
2019,97,Massachusetts,Male,21
2020,97,Iowa,Male,15
2021,97,Nevada,Male,28
2022,97,Ohio,Male,35
2023,97,Oregon,Male,37
2024,97,Massachusetts,Male,21
2025,97,New York,Male,32
2026,97,New York,Female,32
2027,98,Illinois,Male,13
2028,98,Nevada,Male,28
2029,98,Pennsylvania,Male,38
2030,98,Massachusetts,Other,21
2031,98,North Carolina,Male,33
2032,98,Massachusetts,Other,21
2033,98,North Carolina,Male,33
2034,98,New Hampshire,Male,29
2035,98,Pennsylvania,Male,38
2036,98,Illinois,Male,13
2037,98,New York,Male,32
2038,98,New Jersey,Male,30
2039,98,Virginia,Male,46
2040,98,Maine,Male,19
2041,98,Massachusetts,Male,21
2042,98,Massachusetts,Male,21
2043,98,New Jersey,Male,30
2044,98,South Carolina,Male,40
2045,98,Massachusetts,Male,21
2046,98,Massachusetts,Male,21
2047,99,Pennsylvania,Male,38
2048,99,Georgia,Male,10
2049,99,Washington,Male,47
2050,99,California,Male,4
2051,99,New York,Male,32
2052,99,New York,Other,32
2053,99,Indiana,Male,14
2054,99,Virginia,Male,46
2055,99,Minnesota,Male,23
2056,99,New Jersey,Other,30
2057,99,Colorado,Male,5
2058,99,New York,Male,32
2059,99,West Virginia,Male,48
2060,99,Massachusetts,Male,21
2062,99,Kentucky,Male,17
2063,99,Idaho,Male,12
2064,99,New Jersey,Male,30
2065,99,Florida,Male,9
2066,99,North Carolina,Male,33
2067,99,New Jersey,Male,30
2068,99,California,Male,4
2069,99,North Carolina,Male,33
2070,100,Minnesota,Male,23
2071,100,California,Male,4
2072,100,New York,Other,32
2073,100,Massachusetts,Male,21
2074,100,West Virginia,Male,48
2075,100,Illinois,Male,13
2076,100,Indiana,Other,14
2077,100,Ohio,Male,35
2078,100,Minnesota,Other,23
2079,100,Texas,Male,43
2080,100,Michigan,Male,22
2081,100,Wisconsin,Male,49
2082,100,Wisconsin,Male,49
2083,100,Texas,Male,43
2084,100,Illinois,Male,13
2085,100,Florida,Male,9
2086,100,Florida,Male,9
2087,100,Massachusetts,Male,21
2088,101,Ohio,Male,35
2089,101,North Carolina,Male,33
2090,101,West Virginia,Male,48
2091,101,Pennsylvania,Male,38
2092,101,Massachusetts,Male,21
2093,101,Massachusetts,Other,21
2094,101,Pennsylvania,Male,38
2095,101,Wisconsin,Male,49
2096,101,Colorado,Male,5
2097,101,Idaho,Male,12
2098,101,Florida,Male,9
2099,101,Texas,Male,43
2100,101,Massachusetts,Male,21
2101,101,Pennsylvania,Male,38
2102,101,Pennsylvania,Male,38
2103,101,North Carolina,Male,33
2104,101,Virginia,Male,46
2105,101,Indiana,Male,14
2106,101,Pennsylvania,Male,38
2107,101,Massachusetts,Male,21
2108,101,Washington,Male,47
2109,101,Oklahoma,Male,36
2110,101,Illinois,Male,13
2111,102,Massachusetts,Male,21
2112,102,New York,Male,32
2113,102,Pennsylvania,Other,38
2114,102,New Jersey,Male,30
2115,102,Pennsylvania,Male,38
2116,102,Massachusetts,Male,21
2117,102,Massachusetts,Male,21
2118,102,Virginia,Male,46
2119,102,Massachusetts,Male,21
2120,102,Vermont,Male,45
2121,102,Rhode Island,Male,39
2122,102,Massachusetts,Male,21
2123,102,Arizona,Other,2
2124,102,California,Male,4
2125,102,Illinois,Male,13
2126,102,Florida,Male,9
2127,102,Ohio,Male,35
2128,102,Ohio,Male,35
2129,102,Colorado,Male,5
2130,102,Minnesota,Male,23
2131,102,Virginia,Male,46
2132,102,New York,Male,32
2133,103,New York,Male,32
2134,103,Colorado,Male,5
2135,103,New Jersey,Other,30
2136,103,Maine,Male,19
2137,103,Massachusetts,Other,21
2138,103,Pennsylvania,Other,38
2139,103,Pennsylvania,Male,38
2140,103,South Carolina,Male,40
2141,103,New Hampshire,Male,29
2142,103,Massachusetts,Other,21
2144,103,New York,Male,32
2145,103,Massachusetts,Male,21
2147,103,Ohio,Male,35
2148,103,North Carolina,Male,33
2149,103,Hawaii,Male,11
2150,103,Illinois,Male,13
2151,103,Rhode Island,Male,39
2152,103,Illinois,Male,13
2153,103,New Hampshire,Male,29
2154,103,Massachusetts,Male,21
2155,103,New Hampshire,Male,29
2156,104,Connecticut,Other,6
2157,104,Maryland,Male,20
2158,104,Minnesota,Male,23
2159,104,Tennessee,Male,42
2160,104,Massachusetts,Male,21
2161,104,Indiana,Other,14
2163,104,New Jersey,Other,30
2164,104,Indiana,Male,14
2165,104,Illinois,Male,13
2166,104,Texas,Male,43
2167,104,New Jersey,Male,30
2168,104,Massachusetts,Male,21
2169,104,Massachusetts,Male,21
2170,104,Minnesota,Male,23
2171,104,Washington,Other,47
2172,104,Illinois,Male,13
2173,104,Washington,Male,47
2174,104,Illinois,Male,13
2175,104,Georgia,Male,10
2176,104,Massachusetts,Male,21
2177,105,Texas,Male,43
2178,105,Indiana,Male,14
2179,105,Tennessee,Female,42
2180,105,Massachusetts,Male,21
2181,105,Texas,Male,43
2182,105,Massachusetts,Male,21
2183,105,Minnesota,Male,23
2184,105,Missouri,Male,25
2185,105,Michigan,Other,22
2186,105,Oklahoma,Male,36
2187,105,Texas,Male,43
2188,105,Illinois,Male,13
2189,105,Massachusetts,Male,21
2190,105,Rhode Island,Male,39
2191,105,Iowa,Male,15
2192,105,Iowa,Male,15
2193,105,Illinois,Male,13
2194,105,Oklahoma,Male,36
2195,105,Tennessee,Male,42
2196,106,Minnesota,Male,23
2197,106,Tennessee,Male,42
2198,106,California,Male,4
2199,106,Pennsylvania,Male,38
2200,106,Massachusetts,Male,21
2201,106,Massachusetts,Male,21
2202,106,Rhode Island,Other,39
2203,106,Nevada,Male,28
2204,106,Connecticut,Other,6
2205,106,California,Male,4
2206,106,New Hampshire,Male,29
2207,106,New Hampshire,Male,29
2209,106,New Jersey,Male,30
2210,106,Illinois,Male,13
2211,106,Massachusetts,Male,21
2212,106,Ohio,Male,35
2213,106,New York,Male,32
2214,106,Massachusetts,Male,21
2215,106,New Jersey,Male,30
2216,106,North Carolina,Male,33
2217,107,Texas,Male,43
2219,107,Ohio,Male,35
2220,107,Washington,Male,47
2221,107,Rhode Island,Male,39
2222,107,Massachusetts,Male,21
2223,107,Vermont,Other,45
2224,107,New York,Male,32
2225,107,New Jersey,Male,30
2226,107,Illinois,Male,13
2228,107,New Jersey,Male,30
2230,107,Massachusetts,Male,21
2231,107,Massachusetts,Male,21
2232,107,Massachusetts,Male,21
2233,107,Vermont,Male,45
2235,107,Texas,Male,43
2236,107,Florida,Male,9
2237,107,Arizona,Male,2
2238,107,Massachusetts,Male,21
2239,107,Pennsylvania,Male,38
2242,108,Ohio,Male,35
2243,108,Michigan,Male,22
2244,108,Washington,Male,47
2245,108,New York,Other,32
2246,108,Virginia,Male,46
2247,108,Illinois,Male,13
2248,108,Virginia,Male,46
2249,108,California,Male,4
2250,108,Pennsylvania,Male,38
2251,108,Illinois,Male,13
2252,108,New York,Male,32
2253,108,Florida,Male,9
2254,108,South Carolina,Male,40
2255,108,Michigan,Male,22
2256,108,New Jersey,Male,30
2258,108,Iowa,Male,15
2259,108,Alabama,Male,0
2260,108,Vermont,Male,45
2261,108,Idaho,Male,12
2262,108,Massachusetts,Male,21
2264,108,Pennsylvania,Male,38
2265,109,Arizona,Male,2
2266,109,New York,Male,32
2267,109,Iowa,Male,15
2268,109,Virginia,Other,46
2269,109,Pennsylvania,Other,38
2270,109,Maine,Male,19
2271,109,New York,Male,32
2272,109,New York,Male,32
2273,109,Washington,Male,47
2274,109,Virginia,Male,46
2275,109,North Carolina,Male,33
2276,109,New Jersey,Male,30
2277,109,Georgia,Male,10
2278,109,Florida,Male,9
2279,109,New Hampshire,Other,29
2280,109,Texas,Male,43
2281,109,Florida,Male,9
2282,109,North Carolina,Male,33
2283,109,Massachusetts,Male,21
2284,109,Illinois,Male,13
2285,109,Pennsylvania,Other,38
2286,110,Massachusetts,Male,21
2287,110,Colorado,Other,5
2288,110,Washington,Male,47
2289,110,Tennessee,Male,42
2290,110,Alabama,Male,0
2291,110,Minnesota,Male,23
2292,110,Massachusetts,Male,21
2293,110,Massachusetts,Male,21
2294,110,California,Male,4
2295,110,Minnesota,Male,23
2296,110,Ohio,Male,35
2297,110,Illinois,Male,13
2298,110,California,Male,4
2299,110,Pennsylvania,Other,38
2300,110,Ohio,Male,35
2302,110,Florida,Male,9
2303,110,Massachusetts,Male,21
2304,110,Connecticut,Male,6
2305,110,Rhode Island,Male,39
2306,110,Georgia,Male,10
2307,110,Massachusetts,Male,21
2308,110,North Carolina,Male,33
2309,111,California,Male,4
2310,111,Massachusetts,Male,21
2311,111,Michigan,Male,22
2312,111,Pennsylvania,Male,38
2313,111,Nevada,Male,28
2314,111,Maryland,Male,20
2315,111,California,Other,4
2316,111,Massachusetts,Male,21
2317,111,Massachusetts,Male,21
2318,111,Massachusetts,Male,21
2319,111,Virginia,Male,46
2320,111,Massachusetts,Male,21
2321,111,Massachusetts,Male,21
2322,111,Maine,Male,19
2323,111,New Jersey,Male,30
2324,111,Maryland,Male,20
2325,111,Connecticut,Male,6
2326,111,Georgia,Male,10
2327,111,Massachusetts,Male,21
2328,111,Ohio,Male,35
2329,112,New York,Male,32
2330,112,Georgia,Male,10
2331,112,New York,Male,32
2332,112,Rhode Island,Male,39
2333,112,Minnesota,Male,23
2334,112,Connecticut,Male,6
2335,112,Massachusetts,Male,21
2337,112,Massachusetts,Male,21
2338,112,New Jersey,Male,30
2339,112,New Jersey,Male,30
2340,112,New Jersey,Male,30
2341,112,New Jersey,Male,30
2342,112,California,Male,4
2343,112,New Jersey,Male,30
2344,112,Colorado,Male,5
2345,112,Florida,Male,9
2346,112,Virginia,Male,46
2347,112,Colorado,Male,5
2348,112,Massachusetts,Male,21
2349,112,Arizona,Other,2
2350,112,New Jersey,Male,30
2351,113,California,Male,4
2352,113,New York,Other,32
2353,113,Ohio,Male,35
2354,113,Illinois,Other,13
2355,113,Massachusetts,Male,21
2356,113,Idaho,Male,12
2357,113,Rhode Island,Male,39
2358,113,Nevada,Male,28
2359,113,Massachusetts,Male,21
2360,113,Missouri,Male,25
2361,113,Illinois,Male,13
2362,113,Rhode Island,Male,39
2363,113,North Carolina,Male,33
2364,113,Florida,Male,9
2365,113,Massachusetts,Male,21
2366,113,Missouri,Male,25
2367,113,California,Male,4
2368,113,California,Male,4
2369,113,California,Male,4
2370,113,California,Male,4
2371,113,Wisconsin,Male,49
2372,114,Pennsylvania,Male,38
2373,114,California,Male,4
2374,114,Idaho,Male,12
2375,114,Georgia,Male,10
2376,114,Washington,Male,47
2377,114,Minnesota,Male,23
2378,114,Ohio,Male,35
2379,114,Illinois,Male,13
2380,114,Missouri,Male,25
2381,114,Alabama,Male,0
2382,114,Minnesota,Male,23
2383,114,Rhode Island,Male,39
2384,114,Indiana,Male,14
2385,114,Massachusetts,Male,21
2386,114,Maryland,Male,20
2387,114,Illinois,Male,13
2389,114,New Jersey,Male,30
2390,114,Massachusetts,Male,21
2391,114,California,Male,4
2392,114,Pennsylvania,Other,38
2393,114,Indiana,Male,14
2394,114,Michigan,Male,22
2395,115,Minnesota,Male,23
2396,115,Idaho,Male,12
2397,115,Massachusetts,Male,21
2398,115,Arizona,Other,2
2400,115,Ohio,Male,35
2401,115,Massachusetts,Male,21
2402,115,Rhode Island,Male,39
2403,115,New Jersey,Male,30
2404,115,Colorado,Male,5
2405,115,Iowa,Male,15
2406,115,Illinois,Male,13
2407,115,California,Male,4
2408,115,Florida,Male,9
2409,115,Florida,Male,9
2410,115,North Carolina,Male,33
2411,115,Minnesota,Male,23
2413,115,Virginia,Male,46
2414,116,Idaho,Male,12
2415,116,Colorado,Male,5
2416,116,New York,Male,32
2417,116,Ohio,Male,35
2418,116,Michigan,Other,22
2419,116,New York,Male,32
2420,116,Massachusetts,Male,21
2421,116,Massachusetts,Male,21
2422,116,California,Male,4
2423,116,Illinois,Male,13
2424,116,New Jersey,Male,30
2425,116,Rhode Island,Male,39
2426,116,New York,Male,32
2427,116,Missouri,Male,25
2428,116,Iowa,Male,15
2429,116,Wisconsin,Male,49
2430,116,Iowa,Male,15
2431,116,Nebraska,Male,27
2432,116,Massachusetts,Male,21
2433,117,California,Male,4
2434,117,Michigan,Other,22
2435,117,Massachusetts,Male,21
2436,117,Idaho,Male,12
2437,117,Virginia,Other,46
2438,117,Nebraska,Male,27
2439,117,Louisiana,Male,18
2440,117,Pennsylvania,Male,38
2441,117,New York,Other,32
2442,117,Alabama,Male,0
2443,117,Oklahoma,Male,36
2444,117,Texas,Male,43
2445,117,New York,Male,32
2446,117,Kentucky,Male,17
2447,117,Florida,Male,9
2448,117,Washington,Other,47
2449,117,Georgia,Male,10
2450,117,Maryland,Male,20
2451,117,New York,Male,32
2452,118,Pennsylvania,Male,38
2453,118,New Jersey,Male,30
2454,118,Florida,Male,9
2455,118,Missouri,Male,25
2456,118,Virginia,Other,46
2457,118,South Carolina,Other,40
2458,118,South Carolina,Male,40
2459,118,Indiana,Male,14
2460,118,North Carolina,Male,33
2461,118,Michigan,Male,22
2462,118,Massachusetts,Male,21
2463,118,South Carolina,Male,40
2464,118,Colorado,Male,5
2465,118,Illinois,Male,13
2466,118,Maryland,Male,20
2467,118,Massachusetts,Male,21
2468,118,Michigan,Male,22
2469,118,New Hampshire,Male,29
2470,118,Pennsylvania,Other,38
2471,119,New Jersey,Male,30
2472,119,Colorado,Male,5
2474,119,Illinois,Male,13
2475,119,California,Male,4
2476,119,Virginia,Male,46
2477,119,New Jersey,Male,30
2478,119,Minnesota,Male,23
2479,119,New Jersey,Male,30
2480,119,Colorado,Other,5
2481,119,Texas,Male,43
2482,119,Colorado,Male,5
2483,119,New York,Male,32
2484,119,Massachusetts,Male,21
2485,119,Maryland,Male,20
2486,119,New Jersey,Male,30
2487,119,Missouri,Male,25
2488,119,California,Other,4
2489,119,California,Other,4
2490,119,Massachusetts,Male,21
2491,119,California,Male,4
2492,119,Minnesota,Other,23
2493,120,Vermont,Male,45
2495,120,Massachusetts,Male,21
2496,120,Rhode Island,Male,39
2497,120,Massachusetts,Male,21
2498,120,North Carolina,Male,33
2499,120,New York,Male,32
2500,120,Nebraska,Male,27
2501,120,Minnesota,Male,23
2502,120,California,Male,4
2503,120,Massachusetts,Male,21
2504,120,Illinois,Male,13
2505,120,California,Male,4
2506,120,Nevada,Male,28
2507,120,Georgia,Male,10
2508,120,Alabama,Male,0
2509,120,Illinois,Male,13
2510,120,Pennsylvania,Other,38
2511,120,Missouri,Male,25
2512,120,New York,Male,32
2513,120,Kansas,Male,16
2514,121,California,Male,4
2515,121,Washington,Female,47
2516,121,Illinois,Male,13
2517,121,Ohio,Male,35
2518,121,Minnesota,Male,23
2519,121,California,Male,4
2520,121,Georgia,Male,10
2521,121,Texas,Male,43
2522,121,Massachusetts,Male,21
2523,121,Minnesota,Male,23
2524,121,New Jersey,Male,30
2525,121,Colorado,Male,5
2526,121,California,Male,4
2527,121,West Virginia,Male,48
2528,121,Connecticut,Male,6
2529,121,Massachusetts,Male,21
2530,121,Pennsylvania,Other,38
2531,121,New York,Male,32
2532,121,Arizona,Male,2
2533,121,Minnesota,Male,23
2534,121,Iowa,Male,15
2536,121,Illinois,Male,13
2537,121,Wisconsin,Male,49
2538,121,Oregon,Male,37
2539,122,Minnesota,Male,23
2540,122,Massachusetts,Male,21
2541,122,Texas,Male,43
2542,122,Illinois,Male,13
2543,122,Washington,Male,47
2544,122,Ohio,Male,35
2546,122,Colorado,Male,5
2549,122,California,Male,4
2550,122,Massachusetts,Male,21
2551,122,New Jersey,Male,30
2552,122,Colorado,Male,5
2553,122,California,Male,4
2554,122,Nevada,Male,28
2555,122,Illinois,Male,13
2556,122,Iowa,Male,15
2557,122,Vermont,Other,45
2558,122,Florida,Male,9
2559,122,Massachusetts,Male,21
2561,122,Rhode Island,Male,39
2562,123,Illinois,Male,13
2563,123,New Jersey,Male,30
2564,123,Wisconsin,Male,49
2565,123,Indiana,Male,14
2566,123,Idaho,Male,12
2567,123,Tennessee,Male,42
2568,123,New York,Male,32
2569,123,California,Male,4
2570,123,Washington,Male,47
2571,123,New Jersey,Other,30
2572,123,Massachusetts,Male,21
2573,123,Michigan,Male,22
2574,123,Texas,Male,43
2575,123,Ohio,Male,35
2576,123,Florida,Male,9
2577,123,Ohio,Male,35
2578,123,Texas,Male,43
2579,123,Virginia,Male,46
2581,123,Massachusetts,Male,21
2583,124,California,Male,4
2584,124,Massachusetts,Male,21
2585,124,Tennessee,Male,42
2586,124,New York,Male,32
2587,124,New York,Male,32
2588,124,New York,Male,32
2589,124,Massachusetts,Other,21
2590,124,Pennsylvania,Male,38
2591,124,New York,Male,32
2592,124,New Jersey,Other,30
2593,124,New Hampshire,Male,29
2594,124,Pennsylvania,Male,38
2595,124,New Hampshire,Male,29
2596,124,Connecticut,Male,6
2597,124,New York,Male,32
2598,124,New Jersey,Male,30
2600,124,New Jersey,Male,30
2601,125,Massachusetts,Male,21
2602,125,Virginia,Male,46
2603,125,Wisconsin,Male,49
2604,125,Wisconsin,Male,49
2605,125,Nevada,Male,28
2606,125,New York,Male,32
2607,125,Illinois,Male,13
2608,125,New Hampshire,Male,29
2609,125,Pennsylvania,Male,38
2610,125,Massachusetts,Male,21
2611,125,Rhode Island,Male,39
2612,125,California,Other,4
2613,125,Massachusetts,Male,21
2614,125,Illinois,Male,13
2615,125,Maryland,Male,20
2616,125,Massachusetts,Male,21
2617,125,Virginia,Male,46
2618,125,New York,Male,32
2619,126,Massachusetts,Male,21
2620,126,New York,Male,32
2621,126,California,Male,4
2622,126,Rhode Island,Male,39
2623,126,Illinois,Male,13
2624,126,New York,Male,32
2625,126,New York,Male,32
2626,126,Connecticut,Male,6
2627,126,Massachusetts,Male,21
2628,126,Massachusetts,Male,21
2629,126,Massachusetts,Male,21
2630,126,Alabama,Male,0
2631,126,Massachusetts,Male,21
2632,126,New Hampshire,Male,29
2633,126,Illinois,Male,13
2634,126,Massachusetts,Male,21
2635,126,Massachusetts,Male,21
2636,126,Florida,Male,9
2637,126,Arizona,Male,2
2638,126,Connecticut,Male,6
2639,127,Illinois,Male,13
2640,127,Rhode Island,Male,39
2641,127,Iowa,Male,15
2642,127,South Carolina,Male,40
2643,127,Rhode Island,Male,39
2644,127,New York,Male,32
2645,127,Pennsylvania,Male,38
2646,127,Georgia,Male,10
2647,127,New York,Male,32
2648,127,California,Male,4
2649,127,District of Columbia,Male,8
2650,127,New Jersey,Male,30
2651,127,New York,Male,32
2652,127,Illinois,Male,13
2653,127,Ohio,Male,35
2654,127,Wisconsin,Male,49
2655,127,California,Male,4
2656,127,Florida,Male,9
2657,127,New York,Male,32
2658,127,Ohio,Other,35
2659,127,Ohio,Male,35
2660,127,Oregon,Male,37
2661,127,Florida,Male,9
2662,128,New Jersey,Male,30
2663,128,Ohio,Other,35
2664,128,Massachusetts,Male,21
2665,128,Massachusetts,Male,21
2666,128,Wisconsin,Other,49
2667,128,Pennsylvania,Male,38
2668,128,Washington,Male,47
2669,128,New York,Male,32
2670,128,West Virginia,Male,48
2671,128,New York,Other,32
2672,128,New Jersey,Male,30
2673,128,California,Other,4
2674,128,Indiana,Male,14
2675,128,New Jersey,Male,30
2676,128,New Jersey,Male,30
2677,128,Ohio,Male,35
2678,128,California,Male,4
2679,128,Pennsylvania,Male,38
2680,128,New Jersey,Male,30
2681,128,New York,Other,32
2682,128,Pennsylvania,Male,38
2684,128,North Carolina,Male,33
2685,129,Arizona,Male,2
2686,129,Missouri,Male,25
2687,129,Michigan,Male,22
2688,129,Missouri,Male,25
2689,129,Minnesota,Male,23
2690,129,Texas,Male,43
2691,129,South Dakota,Male,41
2692,129,Massachusetts,Male,21
2693,129,Wyoming,Male,50
2694,129,Illinois,Other,13
2695,129,Washington,Male,47
2696,129,California,Male,4
2697,129,North Carolina,Male,33
2698,129,Pennsylvania,Male,38
2699,129,Illinois,Male,13
2700,129,Ohio,Male,35
2701,129,Minnesota,Male,23
2702,129,Ohio,Male,35
2703,129,Ohio,Male,35
2704,129,Vermont,Male,45
2705,129,Missouri,Male,25
2706,130,Illinois,Male,13
2707,130,Minnesota,Male,23
2708,130,Oregon,Male,37
2709,130,Indiana,Male,14
2710,130,Illinois,Male,13
2712,130,Illinois,Female,13
2713,130,Oklahoma,Male,36
2714,130,Texas,Male,43
2715,130,Ohio,Other,35
2716,130,Idaho,Male,12
2717,130,Indiana,Male,14
2718,130,Massachusetts,Male,21
2719,130,Pennsylvania,Other,38
2720,130,Georgia,Male,10
2721,130,Ohio,Male,35
2722,130,Illinois,Male,13
2723,130,Pennsylvania,Male,38
2724,130,Ohio,Male,35
2725,130,South Carolina,Male,40
2727,131,Vermont,Other,45
2728,131,Illinois,Male,13
2729,131,Ohio,Male,35
2730,131,Oregon,Male,37
2731,131,Wisconsin,Male,49
2732,131,Idaho,Male,12
2733,131,Washington,Male,47
2734,131,Kentucky,Male,17
2735,131,Missouri,Male,25
2736,131,Missouri,Male,25
2737,131,New York,Male,32
2738,131,Kentucky,Male,17
2739,131,Ohio,Male,35
2740,131,Alaska,Male,1
2741,132,Massachusetts,Male,21
2742,132,Oregon,Male,37
2743,132,Michigan,Male,22
2744,132,Pennsylvania,Other,38
2745,132,New Hampshire,Male,29
2746,132,New York,Male,32
2747,132,Illinois,Male,13
2748,132,New York,Male,32
2749,132,New York,Male,32
2750,132,New York,Other,32
2751,132,Colorado,Male,5
2752,132,Massachusetts,Male,21
2754,132,Tennessee,Male,42
2755,132,New York,Other,32
2756,132,Connecticut,Male,6
2757,132,Pennsylvania,Male,38
2758,132,New Jersey,Male,30
2759,132,Massachusetts,Male,21
2760,132,New York,Male,32
2761,132,New York,Male,32
2762,132,New York,Male,32
2763,132,New York,Male,32
2764,133,Massachusetts,Male,21
2765,133,New York,Male,32
2766,133,New Hampshire,Male,29
2767,133,New Jersey,Other,30
2768,133,Wisconsin,Male,49
2769,133,Wisconsin,Male,49
2770,133,New York,Male,32
2771,133,New Jersey,Male,30
2772,133,New Jersey,Other,30
2773,133,Illinois,Male,13
2774,133,New York,Male,32
2775,133,Massachusetts,Other,21
2776,133,Massachusetts,Male,21
2777,133,New York,Other,32
2778,133,Pennsylvania,Male,38
2779,133,Indiana,Male,14
2780,133,New Hampshire,Male,29
2781,133,New Jersey,Male,30
2782,133,New Jersey,Male,30
2783,133,Minnesota,Male,23
2784,134,Minnesota,Male,23
2785,134,New York,Male,32
2786,134,New York,Other,32
2787,134,New York,Male,32
2788,134,Minnesota,Male,23
2789,134,Connecticut,Male,6
2790,134,Alabama,Male,0
2791,134,New York,Male,32
2792,134,New York,Male,32
2793,134,New York,Male,32
2794,134,Indiana,Male,14
2795,134,Massachusetts,Male,21
2796,134,New York,Male,32
2797,134,South Carolina,Male,40
2798,134,New Jersey,Male,30
2799,134,New York,Male,32
2800,134,New York,Female,32
2801,134,New York,Male,32
2802,135,New York,Other,32
2803,135,Maryland,Male,20
2804,135,Minnesota,Male,23
2805,135,Connecticut,Male,6
2806,135,Colorado,Male,5
2807,135,New York,Other,32
2808,135,Connecticut,Male,6
2809,135,New Hampshire,Male,29
2810,135,New York,Male,32
2811,135,Massachusetts,Male,21
2812,135,Massachusetts,Male,21
2813,135,Massachusetts,Male,21
2814,135,Ohio,Male,35
2815,135,Pennsylvania,Male,38
2816,135,Vermont,Male,45
2817,135,California,Male,4
2818,135,New Jersey,Male,30
2819,135,District of Columbia,Male,8
2820,135,District of Columbia,Male,8
2821,135,Pennsylvania,Other,38
2822,135,Florida,Other,9
2824,135,Tennessee,Male,42
2825,135,Texas,Male,43
2826,135,Massachusetts,Male,21
2827,136,Pennsylvania,Male,38
2828,136,New York,Male,32
2829,136,Alabama,Male,0
2830,136,Rhode Island,Male,39
2831,136,Massachusetts,Male,21
2832,136,Massachusetts,Male,21
2833,136,Arizona,Other,2
2834,136,New York,Male,32
2835,136,New York,Male,32
2836,136,Massachusetts,Male,21
2837,136,New Jersey,Male,30
2838,136,New Hampshire,Male,29
2839,136,Iowa,Male,15
2840,136,New Jersey,Male,30
2841,136,Illinois,Male,13
2842,136,New Jersey,Male,30
2843,136,Idaho,Male,12
2844,136,Mississippi,Other,24
2845,137,Massachusetts,Male,21
2846,137,New Mexico,Male,31
2847,137,Nevada,Male,28
2848,137,New York,Male,32
2849,137,Virginia,Male,46
2850,137,Illinois,Male,13
2851,137,Pennsylvania,Male,38
2852,137,Arizona,Male,2
2853,137,South Carolina,Male,40
2855,137,Illinois,Male,13
2856,137,Nevada,Male,28
2858,137,Washington,Other,47
2859,137,Ohio,Male,35
2860,137,Illinois,Male,13
2861,137,Ohio,Male,35
2863,138,Maine,Male,19
2864,138,Maryland,Male,20
2865,138,California,Male,4
2867,138,Illinois,Male,13
2868,138,Pennsylvania,Male,38
2869,138,Pennsylvania,Male,38
2870,138,Indiana,Male,14
2871,138,Texas,Male,43
2872,138,Michigan,Male,22
2873,138,South Carolina,Male,40
2874,138,Colorado,Male,5
2875,138,Nevada,Male,28
2876,138,New York,Other,32
2877,138,New Jersey,Male,30
2878,138,California,Male,4
2879,138,Indiana,Male,14
2880,138,Wisconsin,Male,49
2881,138,Minnesota,Male,23
2884,138,California,Male,4
2885,138,New York,Male,32
2886,139,Idaho,Male,12
2887,139,Ohio,Male,35
2888,139,Illinois,Male,13
2889,139,Alabama,Male,0
2890,139,Idaho,Male,12
2891,139,Indiana,Male,14
2892,139,Minnesota,Male,23
2894,139,California,Male,4
2895,139,Michigan,Male,22
2896,139,North Carolina,Male,33
2897,139,Pennsylvania,Male,38
2898,139,Ohio,Male,35
2899,139,Rhode Island,Male,39
2900,139,Pennsylvania,Other,38
2901,139,Indiana,Male,14
2902,139,Ohio,Male,35
2903,139,Illinois,Male,13
2904,139,Iowa,Male,15
2905,139,Wisconsin,Male,49
2906,139,Illinois,Male,13
2907,139,Nevada,Male,28
2908,140,Missouri,Other,25
2909,140,Washington,Male,47
2910,140,Minnesota,Male,23
2911,140,Michigan,Male,22
2912,140,Ohio,Male,35
2913,140,New York,Other,32
2914,140,Pennsylvania,Male,38
2915,140,Ohio,Male,35
2916,140,North Carolina,Male,33
2917,140,Texas,Male,43
2918,140,Michigan,Male,22
2919,140,Colorado,Male,5
2920,140,Idaho,Male,12
2921,140,New Mexico,Male,31
2923,140,Wisconsin,Male,49
2924,140,South Dakota,Male,41
2925,140,Illinois,Other,13
2926,140,Wyoming,Male,50
2927,140,Virginia,Male,46
2928,140,South Carolina,Male,40
2929,141,Michigan,Male,22
2930,141,New York,Male,32
2931,141,Tennessee,Male,42
2932,141,Georgia,Male,10
2933,141,Illinois,Male,13
2934,141,Maryland,Male,20
2935,141,Washington,Male,47
2936,141,Pennsylvania,Male,38
2937,141,Tennessee,Male,42
2938,141,California,Male,4
2939,141,Illinois,Male,13
2940,141,Michigan,Other,22
2941,141,Washington,Male,47
2942,141,West Virginia,Male,48
2943,141,Illinois,Male,13
2944,141,Virginia,Male,46
2945,141,Massachusetts,Male,21
2946,141,Indiana,Male,14
2947,141,South Dakota,Male,41
2948,141,Kentucky,Male,17
2949,141,Illinois,Male,13
2950,141,Colorado,Male,5
2951,142,Virginia,Male,46
2952,142,New Jersey,Male,30
2953,142,California,Male,4
2954,142,Tennessee,Other,42
